1 second data,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11
29735.00,-60.30,-89.50,56.30,47.30,51.40,53.60,48.50,40.00,43.30,45.30,45.80
29736.00,-60.30,-90.30,56.30,47.30,51.40,53.60,48.50,40.00,43.30,45.20,45.90
29737.00,-61.50,-91.60,56.20,47.30,51.50,53.60,48.60,40.00,43.30,45.20,46.00
29738.00,-60.40,-90.40,56.40,47.30,51.40,53.50,48.50,40.00,43.20,45.20,45.90
29739.00,-61.30,-91.70,56.20,47.30,51.40,53.50,48.60,40.10,43.20,45.20,45.90
29740.00,-61.40,-92.00,56.30,47.30,51.50,53.50,48.60,40.10,43.20,45.20,46.00
29741.00,-61.30,-91.20,56.50,47.30,51.50,53.30,48.50,40.10,43.20,45.20,46.00
29742.00,-60.90,-91.50,56.50,47.30,51.40,53.40,48.50,40.10,43.10,45.20,45.90
29743.00,-61.10,-92.60,56.40,47.30,51.50,53.40,48.60,40.10,43.20,45.20,46.00
29744.00,-60.50,-91.60,56.50,47.30,51.40,53.30,48.50,40.20,43.10,45.20,46.00
29745.00,-60.00,-90.60,56.60,47.40,51.40,53.20,48.50,40.30,43.10,45.20,46.00
29746.00,-60.20,-90.70,56.70,47.40,51.40,53.20,48.50,40.30,43.00,45.20,46.00
29747.00,-60.00,-90.30,56.70,47.40,51.40,53.20,48.50,40.30,43.00,45.20,46.00
29748.00,-60.00,-90.30,56.70,47.40,51.30,53.20,48.50,40.30,43.00,45.20,46.10
29749.00,-60.20,-90.60,56.70,47.40,51.40,53.20,48.50,40.40,43.10,45.20,46.10
29750.00,-60.40,-91.10,56.80,47.40,51.40,53.10,48.50,40.40,43.10,45.20,46.10
29751.00,-60.40,-90.60,56.80,47.40,51.40,53.10,48.50,40.40,43.10,45.20,46.10
29752.00,-60.30,-90.40,56.80,47.40,51.40,53.10,48.50,40.40,43.00,45.20,46.10
29753.00,-60.40,-90.50,56.80,47.40,51.40,53.10,48.50,40.40,43.00,45.20,46.00
29754.00,-60.80,-91.20,56.70,47.40,51.40,53.10,48.60,40.40,43.10,45.20,46.00
29755.00,-59.90,-90.10,56.80,47.40,51.40,53.10,48.50,40.50,43.00,45.20,46.00
29756.00,-60.20,-92.80,56.90,47.40,51.40,53.10,48.50,40.60,43.00,45.20,46.10
29757.00,-60.40,-92.30,56.90,47.40,51.40,53.10,48.50,40.60,43.00,45.20,46.10
29758.00,-60.20,-92.20,56.90,47.40,51.40,53.10,48.60,40.60,43.00,45.30,46.10
29759.00,-60.40,-92.60,57.00,47.40,51.50,53.10,48.60,40.70,43.00,45.30,46.10
29760.00,-60.10,-92.10,57.00,47.40,51.40,53.10,48.50,40.70,43.00,45.30,46.10
29761.00,-60.00,-92.10,57.10,47.40,51.50,53.00,48.60,40.80,43.00,45.40,46.10
29762.00,-60.80,-92.90,57.10,47.40,51.40,53.00,48.60,40.80,42.90,45.40,46.10
29763.00,-61.20,-92.70,57.10,47.20,51.40,53.00,48.60,40.80,43.00,45.50,46.10
29764.00,-60.40,-92.80,57.10,47.20,51.50,53.00,48.60,40.90,43.00,45.50,46.20
29765.00,-61.10,-93.90,57.00,47.20,51.50,53.00,48.70,40.90,43.00,45.60,46.20
29766.00,-60.20,-92.20,57.00,47.10,51.50,53.00,48.60,40.80,43.00,45.60,46.30
29767.00,-60.40,-92.20,56.90,47.10,51.50,53.10,48.60,40.80,43.10,45.60,46.20
29768.00,-60.10,-92.20,56.80,47.10,51.50,53.20,48.60,40.80,43.10,45.70,46.20
29769.00,-59.90,-91.90,56.90,47.00,51.40,53.30,48.60,40.70,43.10,45.70,46.20
29770.00,-60.00,-92.00,56.80,47.00,51.50,53.40,48.60,40.60,43.20,45.80,46.20
29771.00,-59.90,-92.10,56.70,47.00,51.50,53.60,48.60,40.60,43.20,45.80,46.10
29772.00,-59.10,-91.10,56.70,47.00,51.50,53.60,48.50,40.50,43.20,45.80,46.10
29773.00,-59.80,-92.90,56.50,46.90,51.40,53.80,48.60,40.40,43.30,45.80,46.20
29774.00,-59.60,-92.50,56.50,46.90,51.40,53.80,48.50,40.30,43.30,45.80,46.10
29775.00,-60.00,-93.20,56.40,46.90,51.40,53.80,48.50,40.20,43.30,45.70,46.10
29776.00,-59.70,-92.50,56.40,47.00,51.40,53.80,48.50,40.10,43.30,45.60,46.00
29777.00,-60.60,-93.60,56.20,47.00,51.40,53.90,48.50,40.10,43.40,45.50,46.00
29778.00,-60.20,-93.20,56.30,46.90,51.40,53.80,48.50,40.10,43.40,45.40,45.90
29779.00,-60.30,-93.30,56.20,46.90,51.40,53.80,48.50,40.00,43.30,45.30,45.90
29780.00,-59.90,-93.00,56.20,47.00,51.30,53.70,48.40,40.00,43.30,45.30,45.90
29781.00,-59.70,-92.40,56.20,47.00,51.30,53.60,48.40,40.00,43.20,45.20,45.80
29782.00,-59.90,-91.80,56.20,47.10,51.30,53.50,48.40,40.00,43.20,45.20,45.90
29783.00,-59.50,-91.30,56.30,47.10,51.30,53.50,48.40,40.00,43.10,45.20,45.90
29784.00,-59.80,-91.50,56.40,47.10,51.30,53.30,48.40,40.00,43.10,45.20,46.00
29785.00,-59.90,-91.60,56.40,47.20,51.30,53.30,48.40,40.10,43.00,45.20,46.00
29786.00,-59.80,-91.50,56.60,47.20,51.30,53.20,48.40,40.30,43.00,45.10,46.00
29787.00,-59.50,-91.40,56.70,47.30,51.30,53.10,48.40,40.40,43.00,45.10,46.10
29788.00,-60.00,-91.70,56.80,47.20,51.40,53.10,48.50,40.50,43.00,45.20,46.20
29789.00,-60.10,-91.80,56.90,47.10,51.40,53.00,48.50,40.60,42.90,45.20,46.20
29790.00,-60.10,-91.70,56.90,47.10,51.40,53.00,48.50,40.70,42.90,45.30,46.20
29791.00,-60.00,-91.70,57.00,47.10,51.40,52.90,48.50,40.80,42.90,45.40,46.20
29792.00,-59.80,-91.40,57.00,47.00,51.40,52.90,48.50,40.80,42.90,45.40,46.20
29793.00,-60.00,-91.40,57.00,47.00,51.40,52.90,48.60,40.80,42.90,45.50,46.30
29794.00,-60.10,-91.30,57.00,47.00,51.50,52.90,48.60,40.80,43.00,45.50,46.40
29795.00,-59.90,-90.90,57.00,47.00,51.40,52.90,48.60,40.80,43.00,45.60,46.40
29796.00,-60.10,-90.10,56.80,46.90,51.40,53.00,48.60,40.80,43.10,45.60,46.50
29797.00,-59.80,-88.50,56.90,46.90,51.40,53.10,48.60,40.80,43.10,45.60,46.50
29798.00,-59.80,-88.70,56.80,46.90,51.40,53.10,48.60,40.70,43.20,45.70,46.40
29799.00,-59.20,-88.70,56.80,46.80,51.40,53.30,48.50,40.60,43.10,45.70,46.30
29800.00,-60.10,-89.90,56.60,46.80,51.40,53.50,48.60,40.60,43.20,45.70,46.30
29801.00,-59.30,-88.90,56.60,46.80,51.40,53.60,48.50,40.50,43.20,45.80,46.20
29802.00,-59.00,-88.20,56.50,46.70,51.40,53.60,48.50,40.40,43.20,45.80,46.20
29803.00,-59.00,-88.60,56.40,46.70,51.30,53.60,48.50,40.30,43.20,45.70,46.10
29804.00,-59.20,-88.40,56.30,46.70,51.30,53.80,48.50,40.20,43.30,45.70,46.10
29805.00,-59.50,-88.70,56.20,46.70,51.30,53.70,48.50,40.10,43.30,45.60,46.10
29806.00,-59.70,-88.90,56.20,46.70,51.30,53.70,48.50,40.00,43.30,45.50,46.10
29807.00,-59.50,-88.80,56.20,46.80,51.30,53.70,48.50,40.00,43.40,45.40,46.00
29808.00,-60.20,-89.60,56.10,46.80,51.30,53.70,48.50,40.00,43.40,45.30,46.00
29809.00,-60.00,-89.50,56.10,46.90,51.30,53.70,48.50,40.00,43.30,45.30,46.00
29810.00,-60.10,-89.70,56.10,46.90,51.30,53.60,48.50,40.00,43.30,45.20,46.00
29811.00,-60.10,-89.70,56.10,46.90,51.30,53.40,48.40,39.90,43.20,45.20,46.00
29812.00,-60.50,-89.60,56.30,47.00,51.30,53.30,48.50,40.00,43.20,45.20,46.00
29813.00,-60.10,-89.90,56.30,47.00,51.30,53.30,48.50,40.00,43.10,45.20,46.10
29814.00,-60.20,-91.30,56.30,47.10,51.30,53.10,48.40,40.10,43.10,45.10,46.10
29815.00,-60.70,-91.40,56.50,47.10,51.30,53.20,48.50,40.30,43.10,45.10,46.10
29816.00,-60.20,-91.30,56.70,47.20,51.30,53.00,48.50,40.40,43.00,45.10,46.20
29817.00,-60.20,-91.40,56.70,47.10,51.30,53.00,48.50,40.50,43.00,45.10,46.20
29818.00,-59.90,-91.10,56.80,47.10,51.30,53.00,48.50,40.60,42.90,45.20,46.20
29819.00,-60.00,-91.50,56.90,47.20,51.30,52.90,48.50,40.70,42.90,45.20,46.30
29820.00,-59.60,-92.80,57.00,47.10,51.30,52.80,48.50,40.80,42.90,45.30,46.30
29821.00,-59.70,-95.50,57.00,47.10,51.40,52.80,48.50,40.80,42.90,45.40,46.30
29822.00,-60.00,-95.80,57.00,47.10,51.40,52.80,48.60,40.80,42.90,45.40,46.40
29823.00,-59.60,-95.00,57.00,47.10,51.40,52.80,48.60,40.80,43.00,45.50,46.40
29824.00,-59.80,-96.20,57.00,47.00,51.40,52.80,48.60,40.80,43.00,45.50,46.50
29825.00,-60.00,-96.60,56.90,47.00,51.40,52.90,48.60,40.80,43.10,45.60,46.50
29826.00,-60.00,-96.30,56.80,46.90,51.40,53.00,48.60,40.80,43.10,45.60,46.40
29827.00,-59.90,-96.30,56.80,46.90,51.40,53.20,48.60,40.70,43.20,45.70,46.50
29828.00,-59.90,-96.20,56.70,46.90,51.40,53.30,48.60,40.60,43.20,45.70,46.40
29829.00,-60.40,-97.50,56.50,46.90,51.40,53.50,48.60,40.50,43.30,45.70,46.30
29830.00,-60.20,-98.20,56.40,46.80,51.50,53.60,48.60,40.40,43.30,45.70,46.30
29831.00,-60.10,-98.10,56.40,46.80,51.40,53.70,48.60,40.30,43.30,45.70,46.20
29832.00,-59.90,-97.50,56.40,46.80,51.40,53.60,48.60,40.30,43.30,45.70,46.20
29833.00,-59.60,-97.50,56.30,46.80,51.30,53.70,48.50,40.10,43.30,45.60,46.10
29834.00,-60.20,-98.20,56.20,46.80,51.30,53.70,48.50,40.10,43.40,45.50,46.10
29835.00,-59.70,-97.60,56.30,46.80,51.30,53.70,48.50,40.10,43.40,45.40,46.10
29836.00,-59.60,-97.60,56.30,46.80,51.30,53.60,48.50,40.00,43.40,45.30,46.00
29837.00,-60.70,-98.60,56.20,46.80,51.30,53.60,48.50,40.00,43.30,45.30,46.00
29838.00,-60.10,-98.50,56.10,46.80,51.30,53.60,48.50,39.90,43.30,45.20,46.00
29839.00,-60.30,-98.80,56.10,46.90,51.30,53.50,48.40,39.90,43.20,45.20,45.90
29840.00,-60.60,-99.10,56.10,46.90,51.30,53.40,48.50,39.90,43.20,45.10,46.00
29841.00,-60.60,-98.80,56.20,47.00,51.30,53.30,48.50,40.00,43.10,45.10,46.00
29842.00,-60.50,-98.50,56.30,47.00,51.30,53.20,48.50,40.10,43.10,45.10,46.00
29843.00,-60.30,-98.30,56.40,47.00,51.30,53.10,48.40,40.20,43.00,45.10,46.10
29844.00,-60.60,-98.40,56.50,47.10,51.30,53.00,48.50,40.40,43.00,45.10,46.10
29845.00,-60.80,-98.50,56.60,47.10,51.30,53.00,48.50,40.50,43.00,45.10,46.10
29846.00,-60.80,-98.60,56.70,47.00,51.40,53.00,48.50,40.50,43.00,45.10,46.20
29847.00,-60.70,-98.80,56.80,47.10,51.40,52.90,48.50,40.70,42.90,45.20,46.20
29848.00,-60.80,-98.30,56.90,47.10,51.40,52.90,48.60,40.70,42.90,45.30,46.20
29849.00,-60.80,-98.20,56.90,47.00,51.40,52.80,48.60,40.80,42.90,45.30,46.30
29850.00,-60.60,-97.40,57.00,47.00,51.40,52.80,48.60,40.80,43.00,45.40,46.30
29851.00,-60.70,-97.50,57.00,47.00,51.40,52.90,48.60,40.80,43.00,45.50,46.40
29852.00,-61.00,-97.40,56.90,47.00,51.40,52.90,48.70,40.80,43.10,45.50,46.40
29853.00,-61.30,-97.70,56.80,46.90,51.40,53.00,48.70,40.80,43.10,45.50,46.40
29854.00,-60.60,-96.70,56.80,46.80,51.40,53.10,48.60,40.80,43.10,45.60,46.40
29855.00,-60.90,-96.60,56.70,46.80,51.40,53.20,48.70,40.70,43.20,45.60,46.30
29856.00,-60.60,-96.20,56.70,46.80,51.40,53.30,48.60,40.60,43.20,45.70,46.30
29857.00,-61.00,-96.30,56.60,46.80,51.50,53.40,48.70,40.50,43.20,45.70,46.30
29858.00,-61.10,-96.10,56.40,46.80,51.50,53.60,48.70,40.50,43.30,45.70,46.20
29859.00,-61.50,-95.80,56.40,46.70,51.40,53.70,48.60,40.40,43.30,45.70,46.20
29860.00,-62.30,-97.20,56.20,46.70,51.50,53.70,48.70,40.30,43.40,45.60,46.20
29861.00,-61.30,-95.70,56.30,46.70,51.40,53.70,48.60,40.20,43.30,45.50,46.10
29862.00,-61.20,-95.20,56.30,46.60,51.40,53.80,48.60,40.10,43.40,45.50,46.10
29863.00,-61.40,-95.50,56.20,46.70,51.40,53.70,48.60,40.10,43.40,45.30,46.00
29864.00,-61.50,-95.40,56.20,46.70,51.40,53.70,48.60,40.00,43.40,45.30,46.00
29865.00,-61.60,-95.40,56.10,46.70,51.40,53.70,48.50,40.00,43.40,45.20,46.00
29866.00,-61.40,-95.50,56.10,46.80,51.30,53.60,48.50,40.00,43.30,45.20,45.90
29867.00,-61.50,-95.30,56.20,46.80,51.30,53.50,48.50,40.00,43.30,45.10,46.00
29868.00,-61.40,-94.80,56.20,46.90,51.30,53.40,48.50,40.00,43.20,45.10,46.00
29869.00,-61.60,-94.60,56.30,46.90,51.40,53.30,48.50,40.00,43.10,45.10,46.10
29870.00,-61.50,-95.00,56.40,46.90,51.30,53.20,48.50,40.10,43.10,45.00,46.00
29871.00,-62.40,-97.30,56.50,47.00,51.30,53.00,48.50,40.30,43.10,45.00,46.10
29872.00,-61.40,-96.30,56.60,47.00,51.30,53.00,48.50,40.40,43.00,45.00,46.10
29873.00,-61.20,-96.40,56.60,47.00,51.40,53.00,48.50,40.50,43.00,45.10,46.20
29874.00,-61.30,-96.20,56.80,47.00,51.40,52.90,48.50,40.60,42.90,45.10,46.20
29875.00,-61.10,-95.60,56.80,47.00,51.40,52.90,48.50,40.70,42.90,45.20,46.20
